,movie_title,release_date,genre,MPAA_rating,MovieSuccessLevel,director,character,voice-actor
995,Lady and the Tramp II: Scamp's Adventure,,,,,,The Dog Catcher,Jeff Bennett
996,Lady and the Tramp II: Scamp's Adventure,,,,,,Francois,Bronson Pinchot
997,Lady and the Tramp II: Scamp's Adventure,,,,,,Mooch,Bill Fagerbakke
998,Lady and the Tramp II: Scamp's Adventure,,,,,,Ruby,Cathy Moriarty
999,Lady and the Tramp II: Scamp's Adventure,,,,,,Scamp,Scott Wolf
1000,Lady and the Tramp II: Scamp's Adventure,,,,,,Scratchy,None
1001,Lady and the Tramp II: Scamp's Adventure,,,,,,Sparky,Mickey Rooney
1002,Beauty and the Beast: The Enchanted Christmas,,,,,,Angelique,Bernadette Peters
1003,Beauty and the Beast: The Enchanted Christmas,,,,,,Axe,Jeff Bennett
1004,Beauty and the Beast: The Enchanted Christmas,,,,,,The Enchantress,Kath Soucie
1005,Beauty and the Beast: The Enchanted Christmas,,,,,,Fife the Piccolo,Paul Reubens
1006,Beauty and the Beast: The Enchanted Christmas,,,,,,Forte the Pipe Organ,Tim Curry
1007,House of Mouse,,,,,,April,None
1008,House of Mouse,,,,,,June,None
1009,House of Mouse,,,,,,May,None
1010,House of Mouse,,,,,,Mike the Microphone,Rod Roddy
1011,Jungle Cubs,,,,,,Arthur,David Lander
1012,Jungle Cubs,,,,,,Cecil the Vulture,Michael McKean
1013,Jungle Cubs,,,,,,Mahra the Baboon,Tress MacNeille
1014,Jungle Cubs,,,,,,Ned the Baboon,Charlie Adler
1015,DuckTales,,,,,,Babyface Beagle,Terry McGovern
1016,DuckTales,,,,,,Backwoods Beagle,Danny Mann
1017,DuckTales,,,,,,Bacon Beagle,None
1018,DuckTales,,,,,,Baggy Beagle,Frank Welker
1019,DuckTales,,,,,,Bankjob Beagle,Peter Cullen
1020,DuckTales,,,,,,Bentina Beakley,Joan Gerber
1021,DuckTales,,,,,,Bigtime Beagle,Frank Welker
1022,DuckTales,,,,,,Binky Beagle,None
1023,DuckTales,,,,,,Bomber Beagle,Robert Ridgely
1024,DuckTales,,,,,,Bouncer Beagle,Chuck McCann
1025,DuckTales,,,,,,Bugle Beagle,Brian Cummings
1026,DuckTales,,,,,,Burger Beagle,Chuck McCann
1027,DuckTales,,,,,,Dijon the Thief,Richard Libertini
1028,DuckTales,,,,,,Doofus Drake,Brian Cummings
1029,DuckTales,,,,,,Duckworth,Chuck McCann
1030,DuckTales,,,,,,El Capitan,Jim Cummings
1031,DuckTales,,,,,,Fenton Crackshell (Gizmoduck),Hamilton Camp
1032,DuckTales,,,,,,Flintheart Glomgold,Hal Smith
1033,DuckTales,,,,,,Gladstone Gander,Rob Paulsen
1034,DuckTales,,,,,,Glittering Goldie,Joan Gerber
1035,DuckTales,,,,,,Gyro Gearloose,Hal Smith
1036,DuckTales,,,,,,Launchpad McQuack,Terry McGovern
1037,DuckTales,,,,,,Ma Beagle,June Foray
1038,DuckTales,,,,,,Magica De Spell,June Foray
1039,DuckTales,,,,,,Megabyte Beagle,Frank Welker
1040,DuckTales,,,,,,Merlock the Magician,Christopher Lloyd
1041,DuckTales,,,,,,Mrs. Featherby,June Foray
1042,DuckTales,,,,,,The Phantom Blot,Frank Welker; John O'Hurley
1043,DuckTales,,,,,,Poe De Spell,Terry McGovern; Frank Welker
1044,DuckTales,,,,,,Scrooge McDuck,Alan Young
1045,DuckTales,,,,,,Webby Vanderquack,Russi Taylor
1046,Mickey Mouse Clubhouse,,,,,,Baby Red Bird,Tress MacNeille
1047,Mickey Mouse Clubhouse,,,,,,Bella,Frank Welker
1048,Mickey Mouse Clubhouse,,,,,,Mr. Pettibone,Jeff Pidgeon
1049,Who Framed Roger Rabbit,,,,,,Baby Herman,April Winchell
1050,Who Framed Roger Rabbit,,,,,,Baby Herman,Lou Hirsch
1051,Who Framed Roger Rabbit,,,,,,Benny the Cab,Charles Fleischer
1052,Who Framed Roger Rabbit,,,,,,Greasy the Weasel,Charles Fleischer
1053,Who Framed Roger Rabbit,,,,,,Jessica Rabbit,Kathleen Turner
1054,Who Framed Roger Rabbit,,,,,,Judge Doom,Christopher Lloyd
1055,Who Framed Roger Rabbit,,,,,,Psycho the Weasel,Charles Fleischer
1056,Who Framed Roger Rabbit,,,,,,Roger Rabbit,Charles Fleischer
1057,Who Framed Roger Rabbit,,,,,,Smarty the Weasel,David Lander
1058,Who Framed Roger Rabbit,,,,,,Stupid the Weasel,Fred Newman
1059,Who Framed Roger Rabbit,,,,,,Wheezy the Weasel,June Foray
1060,Sofia the First,,,,,,Baileywick,Tim Gunn
1061,Sofia the First,,,,,,Cedric the Sorcerer,Jess Harnell
1062,Sofia the First,,,,,,Clover,Wayne Brady
1063,Sofia the First,,,,,,King Roland II,Travis Willingham
1064,Sofia the First,,,,,,Miss Nettle,Megan Mullally
1065,Sofia the First,,,,,,Prince James,Zach Callison
1066,Sofia the First,,,,,,Princess Amber,Darcy Rose Byrnes
1067,Sofia the First,,,,,,Queen Miranda,Sara Ramirez
1068,Sofia the First,,,,,,Princess Sofia,Ariel Winter
1069,Sofia the First,,,,,,Wormwood the Raven,Jim Cummings
1070,Cinderella II: Dreams Come True,,,,,,Baker,Rob Paulsen
1071,Cinderella II: Dreams Come True,,,,,,Pom-Pom,Frank Welker
1072,Cinderella II: Dreams Come True,,,,,,Prudence,Holland Taylor
1073,The Legend of Coyote Rock,,,,,,Bent-Tail the Coyote,Unknown
1074,Sheep Dog,,,,,,Bent-Tail Junior,Unknown
1075,An Extremely Goofy Movie,,,,,,Beret Girl,Vicki Lewis
1076,An Extremely Goofy Movie,,,,,,Bradley Uppercrust III,Jeff Bennett
1077,An Extremely Goofy Movie,,,,,,Sylvia Marpole,Bebe Neuwirth
1078,An Extremely Goofy Movie,,,,,,Tank,Brad Garrett
1079,Three Little Pigs,,,,,,Big Bad Wolf,Billy Bletcher
1080,Three Little Pigs,,,,,,Fiddler Pig,Mary Moder
1081,Three Little Pigs,,,,,,Fifer Pig,Dorothy Compton
1082,Three Little Pigs,,,,,,Practical Pig,Pinto Colvig
1083,Darkwing Duck,,,,,,Binkie Muddlefoot,Susan Tolsky
1084,Darkwing Duck,,,,,,Derek Blunt,Peter Renaday
1085,Darkwing Duck,,,,,,Dr. Reginald Bushroot,Tino Insana
1086,Darkwing Duck,,,,,,Drake Mallard (Darkwing Duck),Jim Cummings
1087,Darkwing Duck,,,,,,Gosalyn Mallard,Christine Cavanaugh
1088,Darkwing Duck,,,,,,Herb Muddlefoot,Jim Cummings
1089,Darkwing Duck,,,,,,Honker Muddlefoot,Katie Leigh
1090,Darkwing Duck,,,,,,J. Gander Hooter,Danny Mann
1091,Darkwing Duck,,,,,,Liquidator !The Liquidator,Jack Angel
1092,Darkwing Duck,,,,,,Megavolt,Dan Castellaneta
1093,Darkwing Duck,,,,,,Morgana McCawber,Kath Soucie
1094,Darkwing Duck,,,,,,NegaDuck,Jim Cummings
1095,Darkwing Duck,,,,,,Quackerjack,Michael Bell
1096,Darkwing Duck,,,,,,Rhoda Dendron,Jennifer Darling
1097,Darkwing Duck,,,,,,Steelbeak,Rob Paulsen
1098,Darkwing Duck,,,,,,Tank Muddlefoot,Dana Hill
1099,Darkwing Duck,,,,,,Taurus Bulba,Tim Curry
1100,Darkwing Duck,,,,,,Tuskernini,Kenneth Mars
1101,Darkwing Duck,,,,,,Vladimir Goudenov Grizzlikof,Ron Feinberg
1102,Tinker Bell and the Lost Treasure,,,,,,Blaze,None
1103,Disney Fairies,,,,,,Bobble,Rob Paulsen
1104,Disney Fairies,,,,,,Clank,Jeff Bennett
1105,Disney Fairies,,,,,,Fairy Mary,Jane Horrocks
1106,Disney Fairies,,,,,,Fawn,America Ferrera
1107,Disney Fairies,,,,,,Iridessa,Raven-Symoné
1108,Disney Fairies,,,,,,Queen Clarion,Anjelica Huston
1109,Disney Fairies,,,,,,Rosetta,Kristin Chenoweth
1110,Disney Fairies,,,,,,Silvermist,Lucy Liu
1111,Disney Fairies,,,,,,Terence,Jesse McCartney
1112,Disney Fairies,,,,,,Vidia,Pamela Adlon
1113,Bonkers,,,,,,Bonkers D. Bobcat,Jim Cummings
1114,Bonkers,,,,,,Fall-Apart Rabbit,Frank Welker
1115,Bonkers,,,,,,Miranda Wright,Karla DeVito
1116,Bonkers,,,,,,Toots,Frank Welker
1117,Timon and Pumbaa,,,,,,Boss Beaver,Brad Garrett
1118,Timon and Pumbaa,,,,,,Cheetata and Cheetato,Rob Paulsen; Jim Cummings
1119,Timon and Pumbaa,,,,,,Fred,S. Scott Bullock
1120,Timon and Pumbaa,,,,,,Natives,Jeff Bennett
1121,Timon and Pumbaa,,,,,,Quint,Corey Burton
1122,Timon and Pumbaa,,,,,,Smolder the Bear,Jim Cummings
1123,Timon and Pumbaa,,,,,,Speedy the Snail,Corey Burton
1124,Timon and Pumbaa,,,,,,Vulture Police,Townsend Coleman; Brian Cummings
1125,Silly Symphonies,,,,,,Bucky Bug,None
1126,Silly Symphonies,,,,,,Elmer Elephant,None
1127,Silly Symphonies,,,,,,Ferdinand the Bull,Milt Kahl
1128,Silly Symphonies,,,,,,Jenny Wren,Martha Wentworth
1129,Silly Symphonies,,,,,,Joe Giraffe,Pinto Colvig
1130,Silly Symphonies,,,,,,Joey Hippo,None
1131,Silly Symphonies,,,,,,Tillie Tiger,Alyce Ardell
1132,Bone Trouble,,,,,,Butch the Bulldog,Frank Welker
1133,101 Dalmatians: The Series,,,,,,Cadpig,Kath Soucie
1134,101 Dalmatians: The Series,,,,,,Spot,Tara Strong
1135,One Hundred and One Dalmatians,,,,,,The Captain,Thurl Ravenscroft
1136,One Hundred and One Dalmatians,,,,,,Duchess,Marjorie Bennett
1137,One Hundred and One Dalmatians,,,,,,Lucky,Mimi Gibson
1138,One Hundred and One Dalmatians,,,,,,Nanny,Martha Wentworth
1139,One Hundred and One Dalmatians,,,,,,Patch,Mickey Maga
1140,One Hundred and One Dalmatians,,,,,,Penny,Sandra Abbott
1141,One Hundred and One Dalmatians,,,,,,Princess,Queenie Leonard
1142,One Hundred and One Dalmatians,,,,,,Rolly,Barbara Beaird
1143,The Fox and the Hound 2,,,,,,Cash,Patrick Swayze
1144,The Fox and the Hound 2,,,,,,Dixie,Reba McEntire
1145,The Fox and the Hound 2,,,,,,Granny Rose,Vicki Lawrence
1146,The Fox and the Hound 2,,,,,,Lyle,Jeff Foxworthy
1147,Aladdin and the King of Thieves,,,,,,Cassim,John Rhys-Davies
1148,Aladdin and the King of Thieves,,,,,,Sa'luk,Jerry Orbach
1149,Belle's Magical World,,,,,,Chandeleria,April Winchell
1150,Belle's Magical World,,,,,,Crane,Jeff Bennett
1151,Belle's Magical World,,,,,,Le Plufme,Rob Paulsen
1152,Belle's Magical World,,,,,,Webster,Jim Cummings
1153,Belle's Magical World,,,,,,Witherspoon,None
1154,Goof Troop,,,,,,Chainsaw,Frank Welker
1155,Goof Troop,,,,,,Max Goof,Dana Hill; Jason Marsden
1156,Goof Troop,,,,,,Peg Pete,April Winchell
1157,Goof Troop,,,,,,Pete Junior,Rob Paulsen
1158,Goof Troop,,,,,,Pistol Pete,Nancy Cartwright
1159,Goof Troop,,,,,,Waffles,Frank Welker
1160,Private Pluto,,,,,,Chip,James MacDonald
1161,Private Pluto,,,,,,Dale,Dessie Flynn; Corey Burton
1162,Winnie the Pooh and the Honey Tree,,,,,,Christopher Robin,Bruce Reitherman
1163,Winnie the Pooh and the Honey Tree,,,,,,Eeyore,Ralph Wright
1164,Winnie the Pooh and the Honey Tree,,,,,,Gopher,Howard Morris; Michael Gough
1165,Winnie the Pooh and the Honey Tree,,,,,,Kanga,Barbara Luddy
1166,Winnie the Pooh and the Honey Tree,,,,,,Owl,Hal Smith
1167,Winnie the Pooh and the Honey Tree,,,,,,Rabbit,Junius Matthews
1168,Winnie the Pooh and the Honey Tree,,,,,,Roo,Clint Howard
1169,Winnie the Pooh and the Honey Tree,,,,,,Roo,Dori Whittaker
1170,Winnie the Pooh and the Honey Tree,,,,,,Winnie the Pooh,Sterling Holloway
1171,Orphan's Benefit,,,,,,Clara Cluck,Florence Gill
1172,Plane Crazy,,,,,,Clarabelle Cow,Marcellite Garner
1173,Plane Crazy,,,,,,Minnie Mouse,Walt Disney; Marcellite Garner
1174,The Little Mermaid II: Return to the Sea,,,,,,Cloak and Dagger,None
1175,The Little Mermaid II: Return to the Sea,,,,,,Dash,Stephen Furst
1176,The Little Mermaid II: Return to the Sea,,,,,,Melody,Tara Strong
1177,The Little Mermaid II: Return to the Sea,,,,,,Morgana,Pat Carroll
1178,The Little Mermaid II: Return to the Sea,,,,,,Tip,Max Casella
1179,Mr. Duck Steps Out,,,,,,Daisy Duck,Clarence Nash; Gloria Blondell
1180,Return to Never Land,,,,,,Danny,Andrew McDonough
1181,Return to Never Land,,,,,,Edward,Roger Rees
1182,Return to Never Land,,,,,,Jane,Harriet Owen
1183,Return to Never Land,,,,,,The Octopus,Frank Welker
1184,My Friends Tigger & Pooh,,,,,,Darby,Chloë Grace Moretz
1185,Donald's Nephews,,,,,,Dewey,Clarence Nash; Russi Taylor
1186,Donald's Nephews,,,,,,Huey,Clarence Nash; Russi Taylor
1187,Donald's Nephews,,,,,,Louie,Clarence Nash; Russi Taylor
1188,The Sleepwalker,,,,,,Dinah the Dachshund,None
1189,TaleSpin,,,,,,Don Karnage,Jim Cummings
1190,TaleSpin,,,,,,Kit Cloudkicker,R. J. Williams; Alan Roberts
1191,The Wise Little Hen,,,,,,Donald Duck,Clarence Nash; Tony Anselmo
1192,The Wise Little Hen,,,,,,Peter Pig,Pinto Colvig
1193,Stitch! The Movie,,,,,,Dr. Jacques von Hamsterviel,Jeff Bennett
1194,Pete's Dragon,,,,,,Elliott,Charlie Callas
1195,Chip 'n Dale Rescue Rangers,,,,,,Fat Cat,Jim Cummings
1196,Chip 'n Dale Rescue Rangers,,,,,,Gadget Hackwrench,Tress MacNeille
1197,Chip 'n Dale Rescue Rangers,,,,,,Monterey Jack,Jim Cummings
1198,Chip 'n Dale Rescue Rangers,,,,,,Professor Norton Nimnul,Jim Cummings
1199,Chip 'n Dale Rescue Rangers,,,,,,Zipper,Corey Burton
1200,Mickey's Steam Roller,,,,,,Ferdie Fieldmouse,None
1201,Mickey's Steam Roller,,,,,,Morty Fieldmouse,None
1202,Journey into Imagination with Figment,,,,,,Figment,Dave Goelz
1203,Higglytown Heroes,,,,,,Fran,Edie McClurg
1204,Secret of the Wings,,,,,,Gliss,Grey Delisle
1205,Secret of the Wings,,,,,,Periwinkle,Lucy Hale
1206,Mickey's Revue,,,,,,Goofy,Pinto Colvig; Bill Farmer
1207,"This is Your Life, Donald Duck",,,,,,Grandma Duck,June Foray
1208,Bambi II,,,,,,The Groundhog,Brian Pimental
1209,Bambi II,,,,,,Mena,Cree Summer
1210,Bambi II,,,,,,Ronno,Anthony Ghannam
1211,Donald's Cousin Gus,,,,,,Gus Goose,Clarence Nash
1212,The Plow Boy,,,,,,Horace Horsecollar,Walt Disney; Bill Farmer
1213,Hold That Pose,,,,,,Humphrey the Bear,Jimmy MacDonald; Jim Cummings
1214,Grin and Bear It,,,,,,J. Audubon Woodlore,Bill Thompson
1215,The Lion King II: Simba's Pride,,,,,,Kiara,Michelle Horn; Neve Campbell
1216,The Lion King II: Simba's Pride,,,,,,Kovu,Ryan O'Donohue; Jason Marsden
1217,The Lion King II: Simba's Pride,,,,,,Nuka,Andy Dick
1218,The Lion King II: Simba's Pride,,,,,,Vitani,Lacey Chabert; Jennifer Lien
1219,The Lion King II: Simba's Pride,,,,,,Zira,Suzanne Pleshette
1220,The Hunchback of Notre Dame II,,,,,,Lady DeBurne,April Winchell
1221,The Hunchback of Notre Dame II,,,,,,Madellaine,Jennifer Love Hewitt
1222,The Hunchback of Notre Dame II,,,,,,Sarousch,Michael McKean
1223,The Hunchback of Notre Dame II,,,,,,Zephyr,Haley Joel Osment
1224,The Porker's Court,,,,,,Lil Bad Wolf,Andrew Lawrence
1225,Tinker Bell and the Great Fairy Rescue,,,,,,Lizzy Griffths,Lauren Mote
1226,An Adventure in Color,,,,,,Ludwig Von Drake,Paul Frees
1227,The Emperor's New School,,,,,,Malina,Jessica Di Cicco
1228,The Tortoise and the Hare,,,,,,Max Hare,Ned Norton
1229,The Tortoise and the Hare,,,,,,Toby Tortoise,Eddie Holden
1230,Steamboat Willie,,,,,,Mickey Mouse,Walt Disney
1231,Aladdin (TV series),,,,,,Mirage,Bebe Neuwirth
1232,Aladdin (TV series),,,,,,Xerxes,Frank Welker
1233,Mickey's Rival,,,,,,Mortimer Mouse,Maurice LaMarche
1234,Aladdin in Nasira's Revenge,,,,,,Nasira,Jodi Benson
1235,Trolley Troubles,,,,,,Oswald the Lucky Rabbit,Frank Welker
1236,Pepper Ann,,,,,,Pepper Ann Pearson,Kathleen Wilhoite
1237,Alice Solves the Puzzle,,,,,,Pete,Billy Bletcher; Jim Cummings
1238,Winnie the Pooh and the Blustery Day,,,,,,Piglet,John Fiedler
1239,Winnie the Pooh and the Blustery Day,,,,,,Tigger,Paul Winchell
1240,The Chain Gang,,,,,,Pluto,Pinto Colvig; Bill Farmer
1241,Tangled Ever After,,,,,,Queen,Kari Wahlgren
1242,The Little Mermaid: Ariel's Beginning,,,,,,Queen Athena,Lorelei Hill Butters
1243,Mulan 2,,,,,,Sha-ron,Mary Gibbs
1244,The Reluctant Dragon,,,,,,Sir Giles,Claud Allister
1245,The Reluctant Dragon,,,,,,Tobias the Reluctant Dragon,Barnett Parker
1246,The Lion King 1½,,,,,,Timon's Mother,Julie Kavner
1247,The Lion King 1½,,,,,,Uncle Max,Jerry Stiller
1248,The Weekenders,,,,,,Tino Tonitini,Jason Marsden
1249,The Pirate Fairy,,,,,,Zarina,Christina Hendricks
